beneficiary_id,district,name,land_area_ha,primary_crop,income_category,aadhaar_verified,status,fund_amount_inr,enrollment_month,anomaly_flag
UK001106,Haridwar,Farmer_1106,1.39,Apple,2,1,Verified,13100,2024-05,0
UK001107,Haridwar,Farmer_1107,1.06,Wheat,2,1,Verified,11200,2024-10,0
UK001108,Haridwar,Farmer_1108,1.26,Lentil,2,1,Verified,11900,2024-05,0
UK001109,Haridwar,Farmer_1109,1.4,Mustard,2,1,Verified,10200,2024-06,0
UK001110,Haridwar,Farmer_1110,1.28,Mustard,2,1,Verified,11100,2024-11,0
UK001111,Haridwar,Farmer_1111,0.92,Soybean,2,1,Verified,8800,2024-04,0
UK001112,Haridwar,Farmer_1112,0.87,Wheat,2,1,Verified,8900,2024-10,0
UK001113,Haridwar,Farmer_1113,0.96,Maize,2,1,Verified,11700,2024-07,0
UK001114,Haridwar,Farmer_1114,0.86,Maize,2,1,Verified,10500,2024-11,0
UK001115,Haridwar,Farmer_1115,1.17,Maize,2,1,Verified,10000,2024-04,0
UK001116,Haridwar,Farmer_1116,1.06,Potato,2,1,Verified,10600,2024-05,0
UK001117,Haridwar,Farmer_1117,0.71,Rice,2,1,Verified,9500,2024-05,0
UK001118,Haridwar,Farmer_1118,0.85,Mustard,2,1,Verified,10900,2024-05,0
UK001119,Haridwar,Farmer_1119,1.37,Lentil,2,1,Verified,10500,2024-09,0
UK001120,Haridwar,Farmer_1120,0.44,Maize,2,1,Verified,9400,2024-09,0
UK001121,Haridwar,Farmer_1121,1.13,Apple,2,1,Verified,9700,2024-05,0
UK001122,Haridwar,Farmer_1122,0.77,Lentil,2,1,Verified,10300,2024-06,0
UK001123,Haridwar,Farmer_1123,0.57,Wheat,2,1,Verified,7900,2024-06,0
UK001124,Haridwar,Farmer_1124,1.31,Lentil,2,1,Verified,9900,2024-06,0
UK001125,Haridwar,Farmer_1125,1.26,Rice,2,1,Verified,11100,2024-08,0
UK001126,Haridwar,Farmer_1126,1.11,Soybean,2,1,Verified,9900,2024-06,0
UK001127,Haridwar,Farmer_1127,0.85,Maize,2,1,Verified,10300,2024-04,0
UK001128,Haridwar,Farmer_1128,1.06,Rice,2,1,Verified,10200,2024-08,0
UK001129,Haridwar,Farmer_1129,1.11,Rice,2,1,Verified,12100,2024-09,0
UK001130,Haridwar,Farmer_1130,1.22,Mustard,2,0,Rejected,12200,2024-11,0
UK001131,Haridwar,Farmer_1131,1.07,Maize,2,1,Verified,10700,2024-11,0
UK001132,Haridwar,Farmer_1132,1.26,Wheat,2,1,Verified,11900,2024-04,0
UK001133,Haridwar,Farmer_1133,0.89,Soybean,2,1,Verified,8900,2024-04,0
UK001134,Haridwar,Farmer_1134,1.19,Maize,2,1,Verified,12100,2024-06,0
UK001135,Haridwar,Farmer_1135,1.5,Soybean,2,1,Verified,12000,2024-09,0
UK001136,Haridwar,Farmer_1136,1.45,Apple,2,1,Verified,13100,2024-07,0
UK001137,Haridwar,Farmer_1137,1.43,Mustard,2,1,Verified,13400,2024-10,0
UK001138,Haridwar,Farmer_1138,1.34,Soybean,2,1,Verified,13100,2024-04,0
UK001139,Haridwar,Farmer_1139,1.35,Lentil,2,1,Verified,10400,2024-09,0
UK001140,Haridwar,Farmer_1140,0.98,Apple,2,1,Verified,9500,2024-08,0
UK001141,Haridwar,Farmer_1141,1.07,Maize,2,1,Verified,11900,2024-05,0
UK001142,Haridwar,Farmer_1142,1.02,Maize,2,1,Verified,9700,2024-09,0
UK001143,Haridwar,Farmer_1143,1.35,Maize,2,1,Verified,13000,2024-12,0
UK001144,Haridwar,Farmer_1144,1.47,Soybean,2,1,Verified,12500,2024-07,0
UK001145,Haridwar,Farmer_1145,1.03,Mustard,2,1,Verified,10100,2024-07,0
UK001146,Haridwar,Farmer_1146,1.5,Maize,2,1,Verified,11900,2024-04,0
UK001147,Haridwar,Farmer_1147,1.51,Wheat,2,1,Verified,12400,2024-10,0
UK001148,Haridwar,Farmer_1148,1.08,Rice,2,1,Verified,10800,2024-11,0
UK001149,Haridwar,Farmer_1149,1.11,Lentil,2,1,Verified,9700,2024-07,0
UK001150,Haridwar,Farmer_1150,0.72,Rice,2,1,Verified,9500,2024-04,0
UK001151,Haridwar,Farmer_1151,0.96,Wheat,2,1,Verified,10200,2024-11,0
UK001152,Haridwar,Farmer_1152,0.63,Lentil,2,1,Verified,10000,2024-06,0
UK001153,Haridwar,Farmer_1153,0.75,Rice,2,1,Verified,10800,2024-10,0
UK001154,Haridwar,Farmer_1154,1.18,Wheat,2,1,Verified,10900,2024-08,0
UK001155,Haridwar,Farmer_1155,1.39,Mustard,2,1,Verified,12300,2024-05,0
UK001156,Haridwar,Farmer_1156,1.0,Wheat,2,1,Verified,11900,2024-12,0
UK001157,Haridwar,Farmer_1157,1.19,Apple,2,1,Verified,11600,2024-11,0
UK001158,Haridwar,Farmer_1158,1.02,Maize,2,1,Verified,11200,2024-12,0
UK001159,Haridwar,Farmer_1159,1.12,Apple,2,1,Verified,11000,2024-07,0
UK001160,Haridwar,Farmer_1160,0.97,Mustard,2,1,Verified,9800,2024-07,0
UK001161,Haridwar,Farmer_1161,0.84,Wheat,2,1,Pending,9600,2024-05,0
UK001162,Haridwar,Farmer_1162,1.09,Rice,2,1,Verified,11500,2024-11,0
UK001163,Haridwar,Farmer_1163,0.9,Apple,2,1,Verified,9200,2024-05,0
UK001164,Haridwar,Farmer_1164,1.06,Rice,2,0,Pending,10400,2024-05,0
UK001165,Haridwar,Farmer_1165,1.23,Rice,2,1,Pending,11300,2024-06,0
UK001166,Haridwar,Farmer_1166,1.17,Wheat,2,1,Verified,10800,2024-08,0
UK001167,Haridwar,Farmer_1167,1.36,Lentil,2,1,Verified,12600,2024-11,0
UK001168,Haridwar,Farmer_1168,0.98,Mustard,2,1,Verified,8900,2024-05,0
UK001169,Haridwar,Farmer_1169,1.25,Apple,2,1,Verified,11600,2024-10,0
UK001170,Haridwar,Farmer_1170,0.84,Apple,2,1,Verified,10200,2024-11,0
UK001171,Haridwar,Farmer_1171,1.25,Potato,2,1,Verified,12700,2024-06,0
UK001172,Haridwar,Farmer_1172,0.87,Potato,2,1,Verified,10000,2024-07,0
UK001173,Haridwar,Farmer_1173,1.11,Apple,2,0,Rejected,10700,2024-08,0
UK001174,Haridwar,Farmer_1174,1.02,Maize,2,1,Verified,9900,2024-12,0
UK001175,Haridwar,Farmer_1175,1.3,Maize,2,0,Rejected,10600,2024-06,0
UK001176,Haridwar,Farmer_1176,0.77,Apple,2,1,Verified,9500,2024-06,0
UK001177,Haridwar,Farmer_1177,1.21,Apple,2,1,Verified,10000,2024-09,0
UK001178,Haridwar,Farmer_1178,1.48,Maize,2,1,Verified,11500,2024-12,0
UK001179,Haridwar,Farmer_1179,0.86,Maize,2,0,Pending,11300,2024-11,0
UK001180,Haridwar,Farmer_1180,1.27,Apple,2,0,Rejected,11400,2024-08,0
UK001181,Haridwar,Farmer_1181,1.76,Maize,2,1,Verified,12500,2024-11,0
UK001182,Haridwar,Farmer_1182,0.86,Soybean,2,1,Verified,8900,2024-04,0
UK001183,Haridwar,Farmer_1183,1.01,Mustard,2,1,Verified,10100,2024-11,0
UK001184,Haridwar,Farmer_1184,1.34,Mustard,2,1,Verified,10700,2024-12,0
UK001185,Haridwar,Farmer_1185,1.09,Soybean,2,0,Pending,12400,2024-05,0
UK001186,Haridwar,Farmer_1186,1.15,Wheat,2,1,Verified,10700,2024-09,0
UK001187,Haridwar,Farmer_1187,0.88,Wheat,2,1,Verified,9600,2024-08,0
UK001188,Haridwar,Farmer_1188,1.21,Soybean,2,1,Verified,9800,2024-12,0
UK001189,Haridwar,Farmer_1189,0.36,Soybean,2,1,Verified,7400,2024-08,0
UK001190,Haridwar,Farmer_1190,1.37,Lentil,2,1,Verified,10500,2024-10,0
UK001191,Haridwar,Farmer_1191,1.25,Soybean,2,1,Verified,13000,2024-12,0
UK001192,Haridwar,Farmer_1192,1.19,Lentil,2,1,Verified,9500,2024-05,0
UK001193,Haridwar,Farmer_1193,1.08,Soybean,2,1,Verified,9800,2024-06,0
UK001194,Haridwar,Farmer_1194,1.25,Potato,2,1,Verified,11300,2024-12,0
UK001195,Haridwar,Farmer_1195,0.99,Soybean,2,1,Verified,11200,2024-12,0
UK001196,Haridwar,Farmer_1196,1.41,Wheat,2,1,Verified,11100,2024-06,0
UK001197,Haridwar,Farmer_1197,1.24,Potato,2,1,Pending,10200,2024-10,0
UK001198,Haridwar,Farmer_1198,0.86,Wheat,2,1,Verified,10800,2024-05,0
UK001199,Haridwar,Farmer_1199,1.43,Apple,2,1,Verified,12200,2024-11,0
UK001200,Haridwar,Farmer_1200,1.04,Soybean,2,1,Verified,10200,2024-05,0
UK001201,Haridwar,Farmer_1201,1.29,Wheat,2,1,Verified,10900,2024-06,0
UK001202,Haridwar,Farmer_1202,1.12,Maize,2,1,Verified,9800,2024-09,0
UK001203,Haridwar,Farmer_1203,0.62,Apple,2,1,Verified,8600,2024-04,0
UK001204,Haridwar,Farmer_1204,1.37,Rice,2,1,Verified,10700,2024-12,0
UK001205,Haridwar,Farmer_1205,1.13,Maize,2,1,Verified,10400,2024-12,0
UK001206,Haridwar,Farmer_1206,0.76,Potato,2,1,Verified,10200,2024-08,0
UK001207,Haridwar,Farmer_1207,1.37,Maize,2,1,Verified,10500,2024-04,0
UK001208,Haridwar,Farmer_1208,1.29,Soybean,2,1,Verified,11000,2024-10,0
UK001209,Haridwar,Farmer_1209,1.22,Mustard,2,1,Pending,12300,2024-07,0
UK001210,Haridwar,Farmer_1210,1.19,Rice,2,1,Verified,11000,2024-10,0
UK001211,Haridwar,Farmer_1211,1.34,Soybean,2,1,Verified,11000,2024-09,0
UK001212,Haridwar,Farmer_1212,0.59,Soybean,2,1,Verified,9800,2024-12,0
UK001213,Haridwar,Farmer_1213,1.08,Rice,2,1,Verified,9600,2024-07,0
UK001214,Haridwar,Farmer_1214,1.04,Mustard,2,1,Verified,9400,2024-08,0
UK001215,Haridwar,Farmer_1215,1.44,Rice,2,1,Verified,10300,2024-05,0
UK001216,Haridwar,Farmer_1216,1.28,Lentil,2,1,Verified,10400,2024-04,0
UK001217,Haridwar,Farmer_1217,0.92,Soybean,2,1,Verified,11500,2024-05,0
UK001218,Haridwar,Farmer_1218,0.82,Potato,2,1,Verified,10600,2024-04,0
UK001219,Haridwar,Farmer_1219,1.25,Mustard,2,1,Verified,12000,2024-06,0
UK001220,Haridwar,Farmer_1220,1.02,Maize,2,1,Verified,12000,2024-08,0
UK001221,Haridwar,Farmer_1221,1.26,Mustard,2,1,Verified,11700,2024-12,0
UK001222,Haridwar,Farmer_1222,1.35,Wheat,2,1,Verified,10700,2024-12,0
UK001223,Haridwar,Farmer_1223,0.99,Wheat,2,1,Verified,11800,2024-05,0
UK001224,Haridwar,Farmer_1224,1.63,Soybean,2,0,Pending,13500,2024-09,0
UK001225,Haridwar,Farmer_1225,1.47,Lentil,2,1,Verified,11100,2024-10,0
UK001226,Haridwar,Farmer_1226,1.4,Rice,2,1,Verified,10600,2024-09,0
UK001227,Haridwar,Farmer_1227,1.38,Potato,2,1,Verified,12600,2024-12,0
UK001228,Haridwar,Farmer_1228,1.42,Soybean,2,1,Verified,11600,2024-05,0
UK001229,Haridwar,Farmer_1229,1.07,Soybean,2,1,Verified,10900,2024-07,0
UK001230,Haridwar,Farmer_1230,0.72,Lentil,2,1,Verified,10500,2024-07,0
UK001231,Haridwar,Farmer_1231,1.29,Apple,2,1,Pending,9800,2024-06,0
UK001232,Haridwar,Farmer_1232,0.54,Lentil,2,1,Verified,9000,2024-11,0
UK001233,Haridwar,Farmer_1233,1.28,Rice,2,1,Verified,10000,2024-06,0
UK001234,Haridwar,Farmer_1234,1.27,Apple,2,0,Rejected,11800,2024-07,0
UK001235,Haridwar,Farmer_1235,1.44,Soybean,2,0,Rejected,13000,2024-08,0
UK001236,Haridwar,Farmer_1236,1.43,Potato,2,1,Verified,11500,2024-10,0
UK001237,Haridwar,Farmer_1237,1.8,Potato,2,1,Verified,14400,2024-06,0
UK001238,Haridwar,Farmer_1238,0.87,Potato,2,1,Verified,10000,2024-11,0
UK001239,Haridwar,Farmer_1239,1.18,Wheat,2,1,Verified,11100,2024-05,0
UK001240,Haridwar,Farmer_1240,1.19,Maize,2,1,Verified,11500,2024-10,0
UK001241,Haridwar,Farmer_1241,0.99,Rice,2,1,Verified,11300,2024-12,0
UK001242,Haridwar,Farmer_1242,1.43,Mustard,2,1,Verified,12600,2024-08,0
UK001243,Haridwar,Farmer_1243,1.08,Wheat,2,1,Verified,12400,2024-04,0
UK001244,Haridwar,Farmer_1244,1.33,Rice,2,1,Pending,11500,2024-10,0
UK001245,Haridwar,Farmer_1245,1.25,Potato,2,1,Verified,11300,2024-06,0
UK001246,Haridwar,Farmer_1246,1.13,Lentil,2,1,Verified,11800,2024-11,0
UK001247,Haridwar,Farmer_1247,0.78,Soybean,2,1,Verified,9900,2024-11,0
UK001248,Haridwar,Farmer_1248,1.12,Wheat,2,1,Verified,10100,2024-10,0
UK001249,Haridwar,Farmer_1249,0.83,Potato,2,1,Verified,8600,2024-09,0
UK001250,Haridwar,Farmer_1250,1.36,Maize,2,1,Verified,11200,2024-09,0
UK001251,Haridwar,Farmer_1251,1.62,Apple,2,1,Verified,11100,2024-10,0
UK001252,Haridwar,Farmer_1252,1.19,Apple,2,1,Verified,10700,2024-10,0
UK001253,Haridwar,Farmer_1253,1.11,Rice,2,1,Verified,12100,2024-05,0
UK001254,Haridwar,Farmer_1254,1.46,Maize,2,1,Verified,12200,2024-04,0
UK001255,Haridwar,Farmer_1255,0.96,Lentil,2,1,Verified,8900,2024-08,0
UK001256,Haridwar,Farmer_1256,0.88,Wheat,2,1,Verified,9700,2024-09,0
UK001257,Haridwar,Farmer_1257,0.69,Rice,2,1,Verified,9000,2024-07,0
UK001258,Haridwar,Farmer_1258,0.9,Apple,2,1,Verified,10500,2024-06,0
UK001259,Haridwar,Farmer_1259,0.83,Rice,2,1,Verified,9100,2024-12,0
UK001260,Haridwar,Farmer_1260,1.21,Potato,2,1,Verified,12300,2024-10,0
UK001261,Haridwar,Farmer_1261,1.48,Rice,2,1,Verified,11400,2024-09,0
UK001262,Haridwar,Farmer_1262,1.0,Soybean,2,1,Verified,9600,2024-10,0
UK001263,Haridwar,Farmer_1263,0.98,Potato,2,1,Verified,10900,2024-10,0
UK001264,Haridwar,Farmer_1264,0.93,Lentil,2,1,Verified,9500,2024-10,0
UK001265,Haridwar,Farmer_1265,0.95,Wheat,2,1,Verified,11400,2024-12,0
UK001266,Haridwar,Farmer_1266,0.82,Mustard,2,1,Verified,9200,2024-11,0
UK001267,Haridwar,Farmer_1267,1.28,Lentil,2,1,Verified,11600,2024-04,0
UK001268,Haridwar,Farmer_1268,0.64,Maize,2,1,Verified,8300,2024-07,0
UK001269,Haridwar,Farmer_1269,1.02,Apple,2,1,Verified,11000,2024-05,0
UK001270,Haridwar,Farmer_1270,1.35,Potato,2,1,Verified,12200,2024-08,0
UK001271,Haridwar,Farmer_1271,0.89,Rice,2,1,Verified,9200,2024-06,0
UK001272,Haridwar,Farmer_1272,0.95,Potato,2,1,Verified,10300,2024-11,0
UK001273,Haridwar,Farmer_1273,0.62,Mustard,2,0,Rejected,8500,2024-06,0
UK001274,Haridwar,Farmer_1274,1.36,Potato,2,1,Verified,10600,2024-12,0
UK001275,Haridwar,Farmer_1275,1.38,Wheat,2,1,Verified,13100,2024-04,0
UK001276,Haridwar,Farmer_1276,1.03,Potato,2,1,Verified,11900,2024-05,0
UK001277,Haridwar,Farmer_1277,0.86,Rice,2,1,Verified,11300,2024-10,0
UK001278,Haridwar,Farmer_1278,1.38,Maize,2,1,Verified,10500,2024-07,0
UK001279,Haridwar,Farmer_1279,1.38,Potato,2,1,Verified,13200,2024-11,0
UK001280,Haridwar,Farmer_1280,0.98,Rice,2,1,Verified,9900,2024-09,0
UK001281,Haridwar,Farmer_1281,0.78,Mustard,2,1,Verified,8900,2024-10,0
UK001282,Haridwar,Farmer_1282,1.36,Mustard,2,1,Verified,11500,2024-08,0
UK001283,Haridwar,Farmer_1283,0.85,Apple,2,1,Verified,9400,2024-05,0
UK001284,Haridwar,Farmer_1284,0.95,Mustard,2,1,Verified,11500,2024-08,0
UK001285,Haridwar,Farmer_1285,0.84,Potato,2,1,Pending,10400,2024-04,0
UK001286,Haridwar,Farmer_1286,1.4,Wheat,2,1,Verified,11000,2024-07,0
UK001287,Haridwar,Farmer_1287,0.85,Rice,2,1,Verified,11100,2024-12,0
UK001288,Haridwar,Farmer_1288,0.8,Lentil,2,1,Verified,11000,2024-04,0
UK001289,Haridwar,Farmer_1289,1.29,Rice,2,1,Verified,10800,2024-07,0
UK001290,Haridwar,Farmer_1290,1.07,Maize,2,1,Verified,11200,2024-11,0
UK001291,Haridwar,Farmer_1291,1.13,Wheat,2,1,Verified,12200,2024-08,0
UK001292,Haridwar,Farmer_1292,0.85,Soybean,2,1,Verified,10700,2024-11,0
UK001293,Haridwar,Farmer_1293,0.97,Rice,2,1,Pending,11000,2024-06,0
UK001294,Haridwar,Farmer_1294,1.33,Apple,2,1,Verified,12300,2024-11,0
UK001295,Haridwar,Farmer_1295,1.0,Soybean,2,1,Verified,8900,2024-06,0
UK001296,Haridwar,Farmer_1296,0.98,Potato,2,1,Verified,10700,2024-09,0
UK001297,Haridwar,Farmer_1297,1.1,Maize,2,1,Verified,11800,2024-10,0
UK001298,Haridwar,Farmer_1298,1.5,Soybean,2,1,Verified,11400,2024-06,0
UK001299,Haridwar,Farmer_1299,1.31,Mustard,2,1,Verified,11300,2024-05,0
UK001300,Haridwar,Farmer_1300,0.7,Lentil,2,1,Verified,8100,2024-07,0
UK001301,Haridwar,Farmer_1301,0.78,Mustard,2,1,Verified,11100,2024-05,0
UK001302,Haridwar,Farmer_1302,0.98,Maize,2,1,Verified,10100,2024-04,0
UK001303,Haridwar,Farmer_1303,1.09,Apple,2,1,Verified,12300,2024-06,0
UK001304,Haridwar,Farmer_1304,1.21,Lentil,2,1,Verified,12300,2024-11,0
UK001305,Haridwar,Farmer_1305,1.13,Potato,2,1,Verified,11800,2024-08,0
UK001306,Haridwar,Farmer_1306,1.27,Lentil,2,1,Verified,11800,2024-07,0
UK001307,Haridwar,Farmer_1307,1.02,Lentil,2,0,Rejected,10300,2024-06,0
UK001308,Haridwar,Farmer_1308,1.47,Potato,2,1,Verified,11200,2024-08,0
UK001309,Haridwar,Farmer_1309,1.1,Soybean,2,1,Verified,9300,2024-05,0
UK001310,Haridwar,Farmer_1310,1.43,Apple,2,1,Verified,12700,2024-10,0
UK001311,Haridwar,Farmer_1311,0.99,Potato,2,1,Verified,9200,2024-05,0
UK001312,Haridwar,Farmer_1312,0.71,Apple,2,1,Verified,9400,2024-07,0
UK001313,Haridwar,Farmer_1313,0.81,Wheat,2,1,Verified,9100,2024-04,0
UK001314,Haridwar,Farmer_1314,0.87,Potato,2,1,Verified,10600,2024-10,0
UK001315,Haridwar,Farmer_1315,1.16,Maize,2,1,Verified,10000,2024-08,0
UK001316,Haridwar,Farmer_1316,1.05,Apple,2,1,Verified,9500,2024-11,0
UK001317,Haridwar,Farmer_1317,0.96,Rice,2,1,Verified,8900,2024-09,0
UK001318,Haridwar,Farmer_1318,1.07,Potato,2,1,Verified,12100,2024-09,0
UK001319,Haridwar,Farmer_1319,1.35,Potato,2,1,Verified,11100,2024-12,0
UK001320,Haridwar,Farmer_1320,0.86,Apple,2,0,Pending,10800,2024-11,0
UK001321,Haridwar,Farmer_1321,0.85,Wheat,2,1,Verified,8900,2024-07,0
UK001322,Haridwar,Farmer_1322,0.73,Wheat,2,1,Verified,8900,2024-11,0
UK001323,Haridwar,Farmer_1323,0.35,Soybean,2,1,Verified,8100,2024-04,0
UK001324,Haridwar,Farmer_1324,1.42,Soybean,2,0,Rejected,11900,2024-11,0
UK001325,Haridwar,Farmer_1325,1.19,Rice,2,1,Verified,12400,2024-07,0
UK001326,Haridwar,Farmer_1326,1.0,Maize,2,1,Verified,11500,2024-12,0
UK001327,Haridwar,Farmer_1327,1.01,Wheat,2,1,Verified,11400,2024-12,0
UK001328,Haridwar,Farmer_1328,0.95,Rice,2,1,Verified,11200,2024-07,0
UK001329,Haridwar,Farmer_1329,1.14,Rice,2,1,Verified,10600,2024-10,0
UK001330,Haridwar,Farmer_1330,1.06,Rice,2,0,Pending,9600,2024-09,0
UK001331,Haridwar,Farmer_1331,0.95,Potato,2,1,Verified,9800,2024-04,0
UK001332,Haridwar,Farmer_1332,0.87,Soybean,2,1,Verified,11400,2024-09,0
UK001333,Haridwar,Farmer_1333,1.47,Maize,2,0,Rejected,13500,2024-07,0
UK001334,Haridwar,Farmer_1334,0.85,Potato,2,1,Verified,10900,2024-09,0
UK001335,Haridwar,Farmer_1335,0.78,Rice,2,1,Verified,9000,2024-10,0
UK001336,Haridwar,Farmer_1336,1.0,Lentil,2,1,Verified,9000,2024-05,0
UK001337,Haridwar,Farmer_1337,0.91,Maize,2,1,Verified,9600,2024-05,0
UK001338,Haridwar,Farmer_1338,1.26,Potato,2,1,Verified,10900,2024-06,0
UK001339,Haridwar,Farmer_1339,0.99,Soybean,2,1,Verified,10400,2024-10,0
UK001340,Haridwar,Farmer_1340,1.22,Lentil,2,1,Verified,12100,2024-05,0
UK001341,Haridwar,Farmer_1341,0.9,Lentil,2,1,Verified,8800,2024-05,0
UK001342,Haridwar,Farmer_1342,0.93,Soybean,2,1,Verified,10700,2024-07,0
UK001343,Haridwar,Farmer_1343,1.38,Rice,2,1,Verified,11700,2024-08,0
UK001344,Haridwar,Farmer_1344,0.97,Soybean,2,1,Verified,9300,2024-08,0
UK001345,Haridwar,Farmer_1345,1.49,Lentil,2,1,Verified,12500,2024-08,0
UK001346,Haridwar,Farmer_1346,0.83,Wheat,2,1,Verified,8700,2024-12,0
UK001347,Haridwar,Farmer_1347,1.4,Potato,2,1,Verified,11000,2024-09,0
UK001348,Haridwar,Farmer_1348,1.31,Wheat,2,1,Verified,12400,2024-05,0
UK001349,Haridwar,Farmer_1349,1.21,Wheat,2,1,Verified,11000,2024-05,0
UK001350,Haridwar,Farmer_1350,0.63,Apple,2,1,Verified,9900,2024-11,0
UK001351,Haridwar,Farmer_1351,1.18,Maize,2,1,Verified,10100,2024-07,0
UK001352,Haridwar,Farmer_1352,0.89,Potato,2,1,Verified,9900,2024-05,0
UK001353,Haridwar,Farmer_1353,1.07,Soybean,2,1,Verified,11400,2024-11,0
UK001354,Haridwar,Farmer_1354,1.13,Soybean,2,1,Verified,11300,2024-08,0
UK001355,Haridwar,Farmer_1355,0.86,Lentil,2,0,Rejected,8800,2024-08,0
UK001356,Haridwar,Farmer_1356,1.39,Mustard,2,1,Verified,13000,2024-05,0
UK001357,Haridwar,Farmer_1357,1.12,Soybean,2,1,Verified,11400,2024-06,0
UK001358,Haridwar,Farmer_1358,1.15,Mustard,2,1,Verified,10400,2024-05,0
UK001359,Haridwar,Farmer_1359,1.05,Maize,2,1,Verified,11400,2024-06,0
UK001360,Haridwar,Farmer_1360,1.11,Soybean,2,1,Verified,9300,2024-11,0
UK001361,Haridwar,Farmer_1361,1.11,Lentil,2,1,Verified,10300,2024-04,0
UK001362,Haridwar,Farmer_1362,1.31,Lentil,2,1,Verified,12800,2024-10,0
UK001363,Haridwar,Farmer_1363,0.84,Potato,2,1,Verified,9900,2024-04,0
UK001364,Haridwar,Farmer_1364,0.92,Soybean,2,1,Verified,10900,2024-07,0
UK001365,Haridwar,Farmer_1365,0.91,Rice,2,1,Verified,11400,2024-08,0
UK001366,Haridwar,Farmer_1366,1.2,Soybean,2,1,Verified,11200,2024-05,0
UK001367,Haridwar,Farmer_1367,0.88,Wheat,2,0,Pending,9400,2024-06,0
UK001368,Haridwar,Farmer_1368,1.42,Mustard,2,1,Verified,11000,2024-12,0
UK001369,Haridwar,Farmer_1369,0.92,Soybean,2,1,Pending,11400,2024-06,0
UK001370,Haridwar,Farmer_1370,1.39,Lentil,2,1,Verified,12900,2024-09,0
UK001371,Haridwar,Farmer_1371,1.3,Potato,2,1,Verified,12100,2024-05,0
UK001372,Haridwar,Farmer_1372,0.81,Mustard,2,1,Verified,10100,2024-06,0
UK001373,Haridwar,Farmer_1373,0.41,Potato,2,1,Verified,7700,2024-07,0
UK001374,Haridwar,Farmer_1374,1.5,Wheat,2,1,Verified,13600,2024-09,0
UK001375,Haridwar,Farmer_1375,1.35,Wheat,2,1,Verified,11200,2024-05,0
UK001376,Haridwar,Farmer_1376,1.49,Mustard,2,1,Verified,12400,2024-05,0
UK001377,Haridwar,Farmer_1377,1.54,Wheat,2,1,Verified,11500,2024-12,0
UK001378,Haridwar,Farmer_1378,1.08,Rice,2,1,Verified,12200,2024-04,0
UK001379,Haridwar,Farmer_1379,0.64,Rice,2,1,Verified,10000,2024-05,0
UK001380,Haridwar,Farmer_1380,1.23,Rice,2,1,Verified,9800,2024-12,0
UK001381,Haridwar,Farmer_1381,0.75,Apple,2,1,Verified,10300,2024-06,0
UK001382,Haridwar,Farmer_1382,0.73,Soybean,2,1,Verified,8600,2024-05,0
UK001383,Haridwar,Farmer_1383,1.15,Mustard,2,1,Verified,12600,2024-11,0
UK001384,Haridwar,Farmer_1384,0.98,Wheat,2,1,Verified,11500,2024-07,0
UK001385,Haridwar,Farmer_1385,1.06,Potato,2,1,Verified,11400,2024-09,0
UK001386,Haridwar,Farmer_1386,1.25,Mustard,2,1,Verified,12200,2024-06,0
UK001387,Haridwar,Farmer_1387,1.13,Lentil,2,1,Verified,12300,2024-10,0
UK001388,Haridwar,Farmer_1388,0.97,Apple,2,1,Pending,10200,2024-04,0
UK001389,Haridwar,Farmer_1389,1.01,Apple,2,1,Verified,10200,2024-09,0
UK001390,Haridwar,Farmer_1390,1.09,Lentil,2,1,Verified,10500,2024-04,0
UK001391,Haridwar,Farmer_1391,1.23,Wheat,2,1,Verified,12900,2024-12,0
UK001392,Haridwar,Farmer_1392,1.03,Potato,2,1,Verified,11900,2024-09,0
UK001393,Haridwar,Farmer_1393,1.04,Maize,2,1,Verified,10500,2024-10,0
UK001394,Haridwar,Farmer_1394,1.4,Soybean,2,1,Verified,13300,2024-09,0
UK001395,Haridwar,Farmer_1395,0.96,Potato,2,1,Verified,8900,2024-05,0
UK001396,Haridwar,Farmer_1396,1.19,Maize,2,1,Verified,12800,2024-12,0
UK001397,Haridwar,Farmer_1397,1.36,Apple,2,1,Verified,10100,2024-06,0
UK001398,Haridwar,Farmer_1398,1.27,Potato,2,0,Pending,12600,2024-07,0
UK001399,Haridwar,Farmer_1399,0.69,Apple,2,1,Verified,9800,2024-08,0
UK001400,Haridwar,Farmer_1400,1.09,Wheat,2,1,Verified,10600,2024-05,0
UK001401,Haridwar,Farmer_1401,1.33,Mustard,2,1,Verified,12900,2024-12,0
UK001402,Haridwar,Farmer_1402,1.11,Potato,2,1,Verified,11400,2024-08,0
UK001403,Haridwar,Farmer_1403,0.98,Lentil,2,1,Verified,11200,2024-12,0
UK001404,Haridwar,Farmer_1404,1.04,Mustard,2,1,Verified,10500,2024-09,0
UK001405,Haridwar,Farmer_1405,0.87,Rice,2,1,Verified,9800,2024-04,0
UK001406,Haridwar,Farmer_1406,1.22,Mustard,2,1,Verified,9800,2024-11,0
UK001407,Haridwar,Farmer_1407,0.84,Lentil,2,1,Verified,10200,2024-08,0
UK001408,Haridwar,Farmer_1408,1.28,Soybean,2,1,Verified,12300,2024-11,0
UK001409,Haridwar,Farmer_1409,1.25,Soybean,2,1,Verified,10100,2024-11,0
UK001410,Haridwar,Farmer_1410,1.35,Rice,2,1,Verified,11600,2024-07,0
UK001411,Haridwar,Farmer_1411,1.28,Rice,2,1,Verified,10100,2024-10,0
